Fecha,Invernadero,Temperatura,Humedad,CO2,N,P,K,Conductividad,Humedad_Suelo,pH,Luz_Ambiental
2024-10-21 22:26:24.268435,Invernadero_2,28.46,21.35,17.26,12.0,14.75,14.36,14.3,22.94,10.99,25.37
2024-10-21 22:26:24.268435,Invernadero_3,28.99,20.79,29.11,23.64,11.3,15.02,11.15,23.04,24.33,23.65
2024-10-21 22:26:24.268435,Invernadero_4,29.33,29.59,12.27,11.74,22.75,15.69,23.86,18.63,19.17,29.54
2024-10-22 02:26:24.268435,Invernadero_1,17.49,29.19,29.46,26.04,13.45,24.88,26.87,20.23,29.35,25.15
2024-10-22 02:26:24.268435,Invernadero_2,19.69,20.4,29.12,18.76,19.45,13.09,15.75,15.48,29.82,29.68
2024-10-22 02:26:24.268435,Invernadero_3,23.79,22.92,17.49,26.93,14.85,14.22,17.89,11.89,19.27,20.87
2024-10-22 02:26:24.268435,Invernadero_4,11.59,22.7,17.55,25.76,17.77,27.3,23.85,18.1,27.01,27.78
2024-10-22 06:26:24.268435,Invernadero_1,26.65,20.66,25.34,16.59,29.99,23.82,19.74,26.72,12.6,16.66
2024-10-22 06:26:24.268435,Invernadero_2,18.13,15.1,12.5,28.24,14.09,19.18,25.77,16.97,23.62,13.65
2024-10-22 06:26:24.268435,Invernadero_3,10.87,12.42,18.5,12.12,10.88,17.08,22.43,15.81,19.05,19.91
2024-10-22 06:26:24.268435,Invernadero_4,22.18,22.83,12.02,25.45,11.57,19.75,20.24,26.19,20.07,20.81
2024-10-22 10:26:24.268435,Invernadero_1,13.83,13.82,12.05,18.98,16.16,28.13,12.11,11.85,11.77,12.71
2024-10-22 10:26:24.268435,Invernadero_2,19.33,26.95,13.7,19.93,11.63,14.4,23.33,27.91,27.35,21.39
2024-10-22 10:26:24.268435,Invernadero_3,17.08,21.38,23.75,12.11,22.77,29.49,17.81,15.09,28.74,29.09
2024-10-22 10:26:24.268435,Invernadero_4,29.06,14.28,19.7,15.67,28.95,25.36,23.9,16.59,22.97,21.92
2024-10-22 14:26:24.268435,Invernadero_1,22.84,23.03,29.07,14.94,10.79,26.65,23.82,17.27,21.78,13.0
2024-10-22 14:26:24.268435,Invernadero_2,22.16,20.38,29.26,24.81,18.19,16.33,11.79,20.81,22.38,26.78
2024-10-22 14:26:24.268435,Invernadero_3,11.43,23.7,12.06,22.9,15.22,11.77,17.0,20.06,24.84,21.88
2024-10-22 14:26:24.268435,Invernadero_4,10.12,21.94,12.88,26.42,16.81,23.17,13.27,27.09,12.27,21.82
2024-10-22 18:26:24.268435,Invernadero_1,18.21,15.31,19.82,27.86,16.78,28.95,27.29,25.31,13.44,19.64
2024-10-22 18:26:24.268435,Invernadero_2,15.61,14.87,18.44,21.2,10.42,17.03,27.38,11.63,16.81,28.87
2024-10-22 18:26:24.268435,Invernadero_3,24.84,10.38,22.42,21.27,25.44,12.71,18.31,22.35,10.45,14.98
2024-10-22 18:26:24.268435,Invernadero_4,18.17,20.86,12.45,27.39,24.91,23.17,16.48,18.42,14.05,18.66
2024-10-22 22:26:24.268435,Invernadero_1,26.98,25.68,11.87,26.35,20.22,27.07,18.15,25.31,24.65,17.05
2024-10-22 22:26:24.268435,Invernadero_2,22.68,15.55,14.28,24.06,12.33,12.08,26.62,25.82,28.17,14.61
2024-10-22 22:26:24.268435,Invernadero_3,13.65,14.22,11.87,18.29,18.64,19.6,25.42,13.16,16.4,26.7
2024-10-22 22:26:24.268435,Invernadero_4,19.96,28.62,23.73,22.91,19.03,22.75,12.65,13.44,27.1,27.69
2024-10-23 02:26:24.268435,Invernadero_1,16.65,26.63,29.2,10.77,16.71,21.11,26.88,23.28,29.71,24.96
2024-10-23 02:26:24.268435,Invernadero_2,19.17,26.3,27.02,27.57,14.1,29.32,24.04,14.94,26.12,19.49
2024-10-23 02:26:24.268435,Invernadero_3,12.45,29.09,19.48,29.72,11.17,11.72,20.56,24.54,18.85,16.22
2024-10-23 02:26:24.268435,Invernadero_4,23.65,20.49,13.06,13.0,16.87,25.97,29.86,14.25,28.58,25.81
2024-10-23 06:26:24.268435,Invernadero_1,24.52,29.71,21.44,20.05,23.94,28.71,12.17,28.35,18.97,12.81
2024-10-23 06:26:24.268435,Invernadero_2,28.75,26.4,16.66,19.33,15.74,10.35,18.36,12.08,10.64,15.61
2024-10-23 06:26:24.268435,Invernadero_3,19.19,15.94,15.26,17.81,11.5,20.1,18.56,20.25,12.4,18.98
2024-10-23 06:26:24.268435,Invernadero_4,26.64,26.3,20.63,16.27,18.57,12.28,10.72,14.13,13.35,16.34
2024-10-23 10:26:24.268435,Invernadero_1,15.1,29.62,12.75,26.89,14.15,16.71,23.32,19.38,14.39,16.84
2024-10-23 10:26:24.268435,Invernadero_2,28.72,24.04,25.87,18.68,19.28,25.87,18.68,10.99,10.07,25.78
2024-10-23 10:26:24.268435,Invernadero_3,20.93,20.72,25.44,21.32,27.66,18.2,18.49,29.08,15.91,17.57
2024-10-23 10:26:24.268435,Invernadero_4,23.28,23.34,14.22,17.83,24.13,18.89,19.68,10.74,28.91,10.21
2024-10-23 14:26:24.268435,Invernadero_1,25.73,26.83,18.46,23.87,25.24,24.96,27.47,13.28,27.75,28.7
2024-10-23 14:26:24.268435,Invernadero_2,15.4,29.75,16.84,26.76,21.59,11.4,18.2,27.65,27.82,11.9
2024-10-23 14:26:24.268435,Invernadero_3,18.56,16.3,19.04,29.26,11.29,28.51,27.25,16.14,18.76,28.63
2024-10-23 14:26:24.268435,Invernadero_4,22.31,29.67,15.44,23.89,23.72,27.43,27.36,24.47,16.35,14.64
2024-10-23 18:26:24.268435,Invernadero_1,27.87,15.41,21.76,19.45,20.34,28.65,11.78,15.82,17.41,18.49
2024-10-23 18:26:24.268435,Invernadero_2,29.91,19.2,26.93,12.01,13.57,17.1,22.68,29.81,13.92,26.18
2024-10-23 18:26:24.268435,Invernadero_3,19.75,28.47,21.36,17.44,28.41,28.52,25.19,17.54,10.23,15.14
2024-10-23 18:26:24.268435,Invernadero_4,23.86,21.3,27.89,17.26,22.37,27.78,14.25,20.75,14.68,11.76
2024-10-23 22:26:24.268435,Invernadero_1,15.8,29.93,12.22,15.38,24.79,14.95,18.81,26.19,11.39,25.62
2024-10-23 22:26:24.268435,Invernadero_2,17.42,27.44,19.35,27.68,19.3,20.95,11.01,15.09,19.97,23.67
2024-10-23 22:26:24.268435,Invernadero_3,19.47,27.48,13.36,19.04,29.58,14.08,19.22,20.97,18.45,12.75
2024-10-23 22:26:24.268435,Invernadero_4,14.58,20.34,20.75,15.25,16.1,16.24,25.26,24.17,12.14,18.75
2024-10-24 02:26:24.268435,Invernadero_1,14.79,24.52,29.81,11.61,29.63,10.59,22.61,19.99,23.98,16.24
2024-10-24 02:26:24.268435,Invernadero_2,10.03,28.97,23.71,26.07,17.6,16.62,20.06,16.44,10.49,12.3
2024-10-24 02:26:24.268435,Invernadero_3,24.36,10.56,19.07,12.37,28.62,24.85,13.76,10.48,27.38,25.64
2024-10-24 02:26:24.268435,Invernadero_4,12.14,27.49,17.8,10.26,27.08,27.48,17.28,18.18,24.67,23.99
2024-10-24 06:26:24.268435,Invernadero_1,28.25,28.62,28.04,28.62,24.01,14.39,14.48,23.74,21.35,11.3
2024-10-24 06:26:24.268435,Invernadero_2,29.83,18.46,23.33,23.2,10.79,14.94,10.64,15.82,11.07,22.37
2024-10-24 06:26:24.268435,Invernadero_3,25.37,27.86,28.85,16.98,11.58,26.21,28.68,21.54,23.58,12.71
2024-10-24 06:26:24.268435,Invernadero_4,24.26,22.26,15.92,24.97,27.66,28.17,19.09,29.02,11.97,15.25
2024-10-24 10:26:24.268435,Invernadero_1,23.4,26.16,14.66,28.39,24.96,18.86,19.41,28.76,23.48,23.21
2024-10-24 10:26:24.268435,Invernadero_2,27.05,18.05,19.98,14.46,25.55,13.29,14.89,21.37,22.22,16.49
2024-10-24 10:26:24.268435,Invernadero_3,12.98,29.45,17.31,14.17,11.98,12.97,24.04,13.31,18.15,18.77
2024-10-24 10:26:24.268435,Invernadero_4,17.3,17.39,14.26,22.66,15.23,20.62,28.16,24.93,13.31,19.44
2024-10-24 14:26:24.268435,Invernadero_1,23.26,23.65,15.32,27.82,24.67,20.34,29.65,18.29,28.68,28.25
2024-10-24 14:26:24.268435,Invernadero_2,29.95,20.01,28.45,26.31,14.98,24.74,29.2,11.01,13.62,23.57
2024-10-24 14:26:24.268435,Invernadero_3,11.85,23.42,24.47,17.45,17.04,27.6,27.57,26.46,21.74,10.95
2024-10-24 14:26:24.268435,Invernadero_4,15.58,22.07,18.17,25.49,12.31,20.82,23.25,21.98,22.5,12.58
2024-10-24 18:26:24.268435,Invernadero_1,23.04,18.91,26.55,18.86,27.33,26.3,10.75,22.6,21.86,14.14
2024-10-24 18:26:24.268435,Invernadero_2,20.87,16.82,12.89,14.75,13.19,22.25,29.54,29.71,29.68,26.97
2024-10-24 18:26:24.268435,Invernadero_3,28.94,25.74,14.48,12.52,16.3,29.38,11.78,20.42,19.51,29.62
2024-10-24 18:26:24.268435,Invernadero_4,28.68,11.47,20.06,22.19,21.24,14.15,26.39,13.95,28.82,18.26
2024-10-24 22:26:24.268435,Invernadero_1,21.17,10.18,16.63,14.81,25.42,20.13,15.36,26.55,19.26,14.75
2024-10-24 22:26:24.268435,Invernadero_2,14.69,19.97,19.23,17.97,17.06,12.58,18.34,13.45,24.11,10.7
2024-10-24 22:26:24.268435,Invernadero_3,29.87,28.72,12.16,16.91,22.59,17.26,27.1,13.95,29.27,23.16
2024-10-24 22:26:24.268435,Invernadero_4,19.62,29.09,19.89,13.28,28.28,27.97,19.12,12.1,20.72,25.41
2024-10-25 02:26:24.268435,Invernadero_1,22.3,26.68,25.2,17.34,21.91,13.34,10.6,28.25,28.0,27.86
2024-10-25 02:26:24.268435,Invernadero_2,17.72,22.45,26.23,14.51,15.1,17.56,22.52,27.64,19.28,20.8
2024-10-25 02:26:24.268435,Invernadero_3,12.34,12.76,18.03,28.15,10.79,22.61,21.79,10.06,28.61,29.08
2024-10-25 02:26:24.268435,Invernadero_4,27.37,13.22,18.05,21.36,16.82,24.73,23.69,13.26,17.75,23.97
2024-10-25 06:26:24.268435,Invernadero_1,10.7,18.89,19.02,11.06,18.58,10.06,14.81,19.95,27.16,24.59
2024-10-25 06:26:24.268435,Invernadero_2,19.29,20.29,22.99,22.2,23.59,18.22,24.06,20.53,29.65,16.49
2024-10-25 06:26:24.268435,Invernadero_3,14.17,23.62,28.73,17.01,11.27,10.31,24.86,21.84,15.62,19.8
2024-10-25 06:26:24.268435,Invernadero_4,25.78,16.85,22.91,15.7,15.62,15.35,18.68,28.28,26.74,22.86
2024-10-25 10:26:24.268435,Invernadero_1,13.13,23.35,27.55,26.18,15.31,23.56,24.47,12.03,20.44,16.4
2024-10-25 10:26:24.268435,Invernadero_2,24.02,29.37,16.51,12.15,18.46,27.48,23.94,10.92,23.68,26.03
2024-10-25 10:26:24.268435,Invernadero_3,14.73,16.46,16.51,23.51,15.85,14.1,22.4,22.72,12.18,20.8
2024-10-25 10:26:24.268435,Invernadero_4,16.94,15.89,20.58,11.88,10.63,29.82,27.4,19.0,21.15,23.54
2024-10-25 14:26:24.268435,Invernadero_1,29.45,18.62,26.14,20.45,19.01,29.52,27.9,19.08,22.76,18.37
2024-10-25 14:26:24.268435,Invernadero_2,24.37,12.3,20.64,17.68,21.37,15.46,12.29,10.39,11.46,23.63
2024-10-25 14:26:24.268435,Invernadero_3,10.98,25.05,22.16,11.89,26.41,14.13,19.24,21.06,15.15,16.72
2024-10-25 14:26:24.268435,Invernadero_4,21.96,12.43,11.92,14.1,14.65,25.75,29.81,27.94,22.71,23.76
2024-10-25 18:26:24.268435,Invernadero_1,28.51,17.59,20.2,10.95,17.62,13.96,14.04,18.98,26.61,23.99
2024-10-25 18:26:24.268435,Invernadero_2,19.76,25.11,27.45,21.29,12.66,22.31,15.33,12.45,10.74,22.87
2024-10-25 18:26:24.268435,Invernadero_3,15.86,26.07,20.22,13.83,27.55,28.66,28.93,16.94,26.9,21.05
2024-10-25 18:26:24.268435,Invernadero_4,21.59,17.2,19.05,10.83,22.51,20.34,10.04,17.86,25.25,27.78
2024-10-25 22:26:24.268435,Invernadero_1,19.29,10.17,23.15,26.45,19.48,25.05,22.97,13.5,26.11,16.85
2024-10-25 22:26:24.268435,Invernadero_2,23.41,18.17,20.0,26.0,21.71,15.24,12.69,18.38,18.25,18.3
2024-10-25 22:26:24.268435,Invernadero_3,21.45,16.9,19.29,10.99,28.67,13.45,23.77,16.68,19.98,11.86
2024-10-25 22:26:24.268435,Invernadero_4,11.56,18.83,16.87,17.29,18.25,24.11,20.85,16.95,13.29,28.39
2024-10-26 02:26:24.268435,Invernadero_1,21.1,11.15,16.81,27.2,15.33,11.25,16.51,17.37,25.72,12.46
2024-10-26 02:26:24.268435,Invernadero_2,17.76,20.43,12.61,29.36,26.6,18.59,20.48,24.54,21.39,16.86
2024-10-26 02:26:24.268435,Invernadero_3,28.55,28.69,26.67,25.0,22.16,17.84,15.19,17.21,29.68,12.21
2024-10-26 02:26:24.268435,Invernadero_4,16.27,14.66,23.38,27.04,13.84,22.88,26.52,27.46,20.97,26.57
2024-10-26 06:26:24.268435,Invernadero_1,12.5,18.09,13.27,29.52,21.27,11.99,25.0,17.76,22.06,20.07
2024-10-26 06:26:24.268435,Invernadero_2,25.48,11.47,19.41,23.98,16.32,17.79,28.11,22.38,16.03,25.72
2024-10-26 06:26:24.268435,Invernadero_3,12.13,24.15,19.02,21.22,18.1,17.39,25.1,25.54,12.77,27.72
2024-10-26 06:26:24.268435,Invernadero_4,29.3,23.59,12.07,17.72,18.93,26.69,29.25,21.27,17.59,12.96
2024-10-26 10:26:24.268435,Invernadero_1,24.36,26.2,10.24,22.14,25.35,26.86,19.93,11.56,20.75,10.36
2024-10-26 10:26:24.268435,Invernadero_2,23.55,14.4,10.73,19.07,18.09,15.2,24.48,15.21,17.32,14.56
2024-10-26 10:26:24.268435,Invernadero_3,19.08,16.94,10.51,23.27,12.66,28.21,11.4,15.92,13.42,24.4
2024-10-26 10:26:24.268435,Invernadero_4,26.81,19.9,21.0,26.64,29.65,17.13,21.85,25.71,12.92,23.41
2024-10-26 14:26:24.268435,Invernadero_1,21.19,21.07,27.28,24.94,12.74,13.87,22.67,11.75,16.59,15.14
2024-10-26 14:26:24.268435,Invernadero_2,23.19,20.14,25.52,28.5,29.99,23.8,16.89,13.38,26.63,23.6
2024-10-26 14:26:24.268435,Invernadero_3,26.16,17.9,10.26,10.08,21.13,11.88,26.09,17.39,27.49,10.5
2024-10-26 14:26:24.268435,Invernadero_4,12.19,11.84,13.83,12.52,12.82,12.48,11.24,24.03,20.36,28.07
2024-10-26 18:26:24.268435,Invernadero_1,28.43,11.35,29.27,15.69,26.07,19.51,25.99,22.11,28.41,18.43
2024-10-26 18:26:24.268435,Invernadero_2,10.21,18.22,14.93,18.62,22.32,20.08,18.77,26.82,24.28,25.87
2024-10-26 18:26:24.268435,Invernadero_3,21.51,28.69,21.18,18.27,14.98,28.32,13.12,16.83,15.57,27.32
2024-10-26 18:26:24.268435,Invernadero_4,10.19,26.22,15.68,12.29,17.08,23.91,16.22,27.54,10.64,21.04
2024-10-26 22:26:24.268435,Invernadero_1,11.15,16.03,15.11,22.71,15.32,12.24,15.39,15.85,17.73,19.78
2024-10-26 22:26:24.268435,Invernadero_2,16.32,11.4,29.2,26.71,12.36,16.49,28.49,14.2,16.9,20.77
2024-10-26 22:26:24.268435,Invernadero_3,11.38,24.47,16.96,29.12,27.99,13.12,11.27,25.91,10.17,12.36
2024-10-26 22:26:24.268435,Invernadero_4,14.67,29.42,27.97,20.98,12.86,24.13,24.13,24.44,12.91,26.75
2024-10-27 02:26:24.268435,Invernadero_1,19.97,18.45,24.31,28.81,14.3,21.85,16.57,12.58,10.3,14.73
2024-10-27 02:26:24.268435,Invernadero_2,20.24,18.81,26.08,26.77,21.3,15.87,15.33,13.48,14.52,28.13
2024-10-27 02:26:24.268435,Invernadero_3,26.02,26.11,16.93,19.77,13.25,14.16,20.16,20.3,22.58,14.18
2024-10-27 02:26:24.268435,Invernadero_4,21.32,12.79,29.25,17.36,27.35,10.9,19.2,12.42,19.41,19.8
2024-10-27 06:26:24.268435,Invernadero_1,26.72,26.25,26.79,12.12,26.61,19.48,23.81,15.8,13.47,15.24
2024-10-27 06:26:24.268435,Invernadero_2,13.15,23.58,17.05,13.84,17.56,20.14,18.49,26.72,22.81,21.35
2024-10-27 06:26:24.268435,Invernadero_3,26.99,19.81,23.43,24.24,25.81,17.49,12.48,23.96,23.46,16.2
2024-10-27 06:26:24.268435,Invernadero_4,20.59,12.9,13.46,13.67,25.64,29.53,27.13,23.79,21.76,13.62
2024-10-27 10:26:24.268435,Invernadero_1,10.52,27.57,20.57,24.99,26.95,19.98,25.05,20.9,19.44,21.41
2024-10-27 10:26:24.268435,Invernadero_2,27.94,19.45,10.88,22.36,27.6,21.53,29.2,23.78,10.06,27.62
2024-10-27 10:26:24.268435,Invernadero_3,11.1,22.24,20.48,23.8,13.07,23.2,14.93,26.5,10.5,18.21
2024-10-27 10:26:24.268435,Invernadero_4,11.22,23.78,25.88,11.05,23.26,22.13,16.22,26.62,15.03,28.79
2024-10-27 14:26:24.268435,Invernadero_1,22.0,16.03,27.11,11.69,16.84,12.55,24.21,26.27,29.53,10.49
2024-10-27 14:26:24.268435,Invernadero_2,12.66,29.67,10.11,26.99,19.97,16.73,24.34,15.86,20.19,27.61
2024-10-27 14:26:24.268435,Invernadero_3,13.14,25.54,12.28,19.1,21.48,20.4,11.07,15.55,24.18,22.6
2024-10-27 14:26:24.268435,Invernadero_4,29.02,16.03,28.17,19.0,19.89,25.75,17.39,25.56,14.48,24.1
2024-10-27 18:26:24.268435,Invernadero_1,29.88,13.45,17.76,29.36,19.17,23.99,25.16,27.32,27.86,26.56
2024-10-27 18:26:24.268435,Invernadero_2,29.34,21.6,16.12,19.59,23.55,16.71,26.79,14.02,16.92,19.91
2024-10-27 18:26:24.268435,Invernadero_3,27.06,13.47,15.46,10.09,16.98,21.68,22.22,18.01,25.41,25.07
2024-10-27 18:26:24.268435,Invernadero_4,28.36,25.27,20.85,24.87,26.84,29.01,16.82,26.06,27.81,16.05
2024-10-27 22:26:24.268435,Invernadero_1,10.92,29.64,29.43,17.36,23.82,16.98,25.9,17.31,28.05,27.9
2024-10-27 22:26:24.268435,Invernadero_2,11.31,27.43,12.74,25.11,26.03,11.86,13.47,21.63,21.78,20.45
2024-10-27 22:26:24.268435,Invernadero_3,26.62,29.82,24.57,20.29,16.12,14.3,27.73,29.74,23.64,16.76
2024-10-27 22:26:24.268435,Invernadero_4,29.14,10.59,26.67,15.0,29.3,24.65,14.29,15.52,14.02,28.58
2024-10-28 02:26:24.268435,Invernadero_1,29.33,17.92,24.17,25.44,23.2,26.61,18.93,13.4,12.37,28.42
2024-10-28 02:26:24.268435,Invernadero_2,27.34,22.39,14.66,24.32,23.94,18.31,15.68,19.56,12.86,29.94
2024-10-28 02:26:24.268435,Invernadero_3,13.32,25.23,11.54,23.42,21.99,15.69,11.02,26.92,19.76,20.8
2024-10-28 02:26:24.268435,Invernadero_4,15.25,16.72,11.26,20.69,25.42,26.84,16.95,11.18,20.17,20.19
2024-10-28 06:26:24.268435,Invernadero_1,19.99,21.06,19.46,21.24,11.45,14.21,19.45,16.37,23.86,11.57
2024-10-28 06:26:24.268435,Invernadero_2,25.3,16.03,11.21,10.83,28.3,16.93,20.41,24.82,24.51,22.23
2024-10-28 06:26:24.268435,Invernadero_3,16.47,27.23,15.58,14.0,22.36,20.51,13.15,19.05,14.97,25.35
2024-10-28 06:26:24.268435,Invernadero_4,29.4,29.24,15.13,17.42,24.98,19.22,13.69,20.13,18.55,13.05
2024-10-28 10:26:24.268435,Invernadero_1,27.77,11.32,16.37,27.22,19.73,10.22,27.34,28.28,13.51,17.1
2024-10-28 10:26:24.268435,Invernadero_2,17.81,27.15,12.85,23.87,19.55,10.81,20.14,28.47,19.74,14.36
2024-10-28 10:26:24.268435,Invernadero_3,19.94,11.49,24.03,16.92,27.12,28.36,15.73,13.81,17.05,13.58
2024-10-28 10:26:24.268435,Invernadero_4,13.01,24.9,17.46,11.86,23.59,17.39,24.39,18.07,15.53,18.07
2024-10-28 14:26:24.268435,Invernadero_1,17.36,25.34,12.38,27.37,14.61,26.62,18.05,20.82,14.36,20.28
2024-10-28 14:26:24.268435,Invernadero_2,12.07,26.74,19.5,25.57,11.53,26.56,24.97,14.1,26.33,18.45
2024-10-28 14:26:24.268435,Invernadero_3,27.58,27.18,26.92,24.78,26.24,29.81,28.5,19.9,19.83,25.79
2024-10-28 14:26:24.268435,Invernadero_4,19.37,13.28,17.53,17.3,13.93,22.23,27.62,27.31,20.3,22.99
2024-10-28 18:26:24.268435,Invernadero_1,16.63,21.73,23.28,15.12,17.73,10.91,21.96,22.01,12.75,18.31
2024-10-28 18:26:24.268435,Invernadero_2,18.16,29.16,29.58,10.22,23.2,21.05,28.36,12.43,12.47,11.81
2024-10-28 18:26:24.268435,Invernadero_3,14.62,12.65,17.57,10.1,16.43,25.49,13.13,17.54,29.51,10.4
2024-10-28 18:26:24.268435,Invernadero_4,17.3,22.39,27.84,13.46,23.42,23.33,16.35,28.05,25.44,23.2
2024-10-28 22:26:24.268435,Invernadero_1,10.13,13.48,20.99,16.14,25.29,27.49,16.39,13.39,28.98,28.76
2024-10-28 22:26:24.268435,Invernadero_2,19.47,29.69,21.64,23.9,11.81,21.9,24.07,20.45,12.11,25.04
2024-10-28 22:26:24.268435,Invernadero_3,16.29,15.72,28.35,13.29,11.71,12.41,19.44,17.14,24.09,25.43
2024-10-28 22:26:24.268435,Invernadero_4,26.58,11.19,26.43,20.02,28.37,21.64,27.61,15.95,11.5,28.71
2024-10-29 02:26:24.268435,Invernadero_1,22.08,17.43,14.39,10.19,16.02,22.97,13.9,13.04,12.05,26.23
2024-10-29 02:26:24.268435,Invernadero_2,13.95,15.2,15.85,25.19,29.71,28.34,17.94,20.33,13.9,10.78
2024-10-29 02:26:24.268435,Invernadero_3,14.5,26.52,22.06,17.32,21.13,12.76,27.35,10.74,15.18,18.23
2024-10-29 02:26:24.268435,Invernadero_4,24.38,24.41,21.99,10.43,14.12,29.0,10.98,24.98,21.32,26.08
2024-10-29 06:26:24.268435,Invernadero_1,16.8,11.84,16.03,19.49,26.93,23.55,12.4,19.53,19.81,27.25
2024-10-29 06:26:24.268435,Invernadero_2,26.46,29.31,28.55,23.61,27.13,21.58,20.91,28.87,28.0,26.99
2024-10-29 06:26:24.268435,Invernadero_3,13.5,11.43,22.69,14.34,22.57,13.91,28.4,17.35,12.78,26.94
2024-10-29 06:26:24.268435,Invernadero_4,23.52,11.2,20.76,27.13,25.09,19.27,21.43,27.69,28.98,25.92
2024-10-29 10:26:24.268435,Invernadero_1,24.92,26.59,13.85,27.43,21.44,18.38,22.91,12.81,11.85,14.45
2024-10-29 10:26:24.268435,Invernadero_2,23.9,21.04,28.3,16.52,22.62,23.73,13.37,21.3,23.57,17.31
2024-10-29 10:26:24.268435,Invernadero_3,24.42,12.66,12.71,18.51,27.56,24.0,13.51,25.96,15.12,15.46
2024-10-29 10:26:24.268435,Invernadero_4,26.11,14.28,26.53,18.78,27.82,14.44,18.26,14.89,22.65,24.08
2024-10-29 14:26:24.268435,Invernadero_1,18.64,18.56,19.6,20.84,14.59,14.44,19.7,22.8,19.21,19.81
2024-10-29 14:26:24.268435,Invernadero_2,13.14,27.38,22.54,19.51,25.48,18.71,10.01,14.73,18.7,23.23
2024-10-29 14:26:24.268435,Invernadero_3,18.31,19.1,21.67,10.7,21.61,20.62,27.09,12.97,16.8,10.3
2024-10-29 14:26:24.268435,Invernadero_4,18.29,26.73,21.78,12.4,13.33,25.07,29.68,20.41,18.7,10.26
2024-10-29 18:26:24.268435,Invernadero_1,22.98,11.48,24.66,20.01,29.9,15.54,28.54,18.12,29.86,26.07
2024-10-29 18:26:24.268435,Invernadero_2,12.52,27.92,21.28,28.61,14.98,12.03,11.75,20.28,11.56,26.77
2024-10-29 18:26:24.268435,Invernadero_3,15.11,18.08,27.74,23.2,25.85,25.13,18.63,28.71,13.95,11.12
2024-10-29 18:26:24.268435,Invernadero_4,12.73,21.4,10.52,27.3,17.71,20.88,23.86,17.98,28.75,20.66
2024-10-29 22:26:24.268435,Invernadero_1,27.97,28.05,29.89,17.74,22.08,22.64,16.67,22.62,25.88,27.45
2024-10-29 22:26:24.268435,Invernadero_2,21.84,17.34,16.4,29.97,22.7,19.04,24.61,12.06,28.54,24.46
2024-10-29 22:26:24.268435,Invernadero_3,19.91,13.81,28.32,29.1,16.49,15.41,11.09,11.88,27.11,19.12
2024-10-29 22:26:24.268435,Invernadero_4,20.95,15.16,17.79,20.2,19.26,28.99,28.62,23.86,15.19,15.5
2024-10-30 02:26:24.268435,Invernadero_1,14.62,15.11,27.55,11.31,22.06,23.23,28.33,15.5,21.15,22.7
2024-10-30 02:26:24.268435,Invernadero_2,24.69,15.5,29.24,26.57,21.1,10.6,17.77,29.48,12.68,21.74
2024-10-30 02:26:24.268435,Invernadero_3,19.99,22.69,10.5,10.25,20.96,14.88,12.54,26.71,27.88,15.56
2024-10-30 02:26:24.268435,Invernadero_4,16.69,14.83,10.3,24.27,27.74,13.56,11.34,15.91,15.2,21.42
2024-10-30 06:26:24.268435,Invernadero_1,10.08,23.01,25.62,11.93,19.67,27.03,12.53,26.76,22.46,17.98
2024-10-30 06:26:24.268435,Invernadero_2,20.07,12.94,10.6,16.34,29.12,10.73,22.87,25.03,16.12,23.04
2024-10-30 06:26:24.268435,Invernadero_3,17.18,11.75,24.52,11.7,21.23,24.3,17.31,13.42,16.02,16.23
2024-10-30 06:26:24.268435,Invernadero_4,16.96,17.21,22.81,24.92,13.74,26.91,15.32,18.05,26.25,22.47
2024-10-30 10:26:24.268435,Invernadero_1,20.8,21.4,25.73,17.25,19.25,24.72,17.29,11.54,17.9,29.5
2024-10-30 10:26:24.268435,Invernadero_2,24.96,16.36,18.42,23.58,17.89,17.16,10.5,10.17,13.36,15.12
2024-10-30 10:26:24.268435,Invernadero_3,21.2,14.54,13.1,18.35,19.59,21.53,16.83,19.26,25.33,10.55
2024-10-30 10:26:24.268435,Invernadero_4,26.44,28.46,17.75,20.06,25.03,28.45,28.55,20.62,22.71,28.92
2024-10-30 14:26:24.268435,Invernadero_1,12.45,19.39,14.21,17.59,16.39,27.31,22.99,27.43,13.69,29.56
2024-10-30 14:26:24.268435,Invernadero_2,18.38,11.78,15.96,26.53,16.65,14.79,18.21,23.1,11.6,10.65
2024-10-30 14:26:24.268435,Invernadero_3,27.4,25.28,13.33,21.0,26.83,19.78,16.41,15.09,19.82,24.48
2024-10-30 14:26:24.268435,Invernadero_4,19.12,13.48,12.86,13.2,17.46,28.8,13.62,22.44,20.12,26.76
2024-10-30 18:26:24.268435,Invernadero_1,20.28,27.72,24.38,20.63,28.36,25.78,14.96,16.71,15.31,25.28
2024-10-30 18:26:24.268435,Invernadero_2,10.38,19.24,18.86,27.51,11.96,11.6,13.25,11.07,28.87,21.39
2024-10-30 18:26:24.268435,Invernadero_3,23.47,15.47,23.43,12.31,28.19,21.57,29.2,22.11,28.85,29.13
2024-10-30 18:26:24.268435,Invernadero_4,28.13,10.18,18.59,14.98,14.57,29.89,29.71,20.59,26.16,13.11
2024-10-30 22:26:24.268435,Invernadero_1,26.11,14.48,15.82,28.45,15.77,20.21,14.82,21.28,21.3,16.02
2024-10-30 22:26:24.268435,Invernadero_2,17.08,27.05,26.49,14.3,13.23,29.25,25.67,16.1,10.59,18.64
